SessionID,Filename,Transcription,Info
19,Y_uncv_23.wav,eh it’s a grey silhouette its combination of star looking shapes and circular objects all mashed together,
19,Y_uncv_24.wav,eh that same dark silhouette with the sort of white slash cutting through the middle of it,
20,F_uncv_13_01.wav,eh the bar graph,
20,F_uncv_14_02.wav,eh its that shape again with the circles at the bottom,
20,F_uncv_15_03.wav,em the circle shapes again,
20,F_uncv_16_01.wav,and its again the shape with the four squares on each corner,
20,F_uncv_17_01.wav,the hexagon shape again,
20,F_uncv_18_01.wav,the poll with the triangles on the top,
20,F_uncv_19_02.wav,the hexagon shapes again,
20,F_uncv_20_01.wav,the cicular shapes again,
20,F_uncv_21_02.wav,the triangular shapes again,
20,F_uncv_22_02.wav,the squiggly line with the two shapes on top and bottom,
20,F_uncv_23_02.wav,it’s the star shapes,
20,F_uncv_24_03.wav,thee speech bubble with the triangle inside,
20,Y_uncv_13.wav,em bar its like a bar graph,
20,Y_uncv_14.wav,em its like a kind of weird shape wi its got little circle spaces at the bottom,
20,Y_uncv_15.wav,em its like a bunch of circle shapes and got filled circles inside,
20,Y_uncv_16.wav,it’s the shape with the four ssquares in each corner,
20,Y_uncv_17.wav,em it’s the hexagon shape with the little looks a bit like a tap on the side,
20,Y_uncv_18.wav,em its like a poll and its got three triangle on the top,
20,Y_uncv_19.wav,the hexagon shapes,
20,Y_uncv_20.wav,its like a circular shapes em in two rows,
20,Y_uncv_21.wav,eh it’s a bunch of triangular shapes together,
20,Y_uncv_22.wav,it’s the squiggly shape with em a square on the bottom and the top,
20,Y_uncv_23.wav,its em the shape that’s got like little stars in it its about three stars,
20,Y_uncv_24.wav,em its like a speech bubble with a triangular shape inside,
21,F_uncv_13_01.wav,eh the grey fence,
21,F_uncv_14_02.wav,eh the grey pattern with m on the bottom,hard to make out CUTOFF
21,F_uncv_15_01.wav,eh the grey pattern with all the circles,
21,F_uncv_16_03.wav,the grey diamond,
21,F_uncv_17_02.wav,the hexagon shape,
21,F_uncv_18_01.wav,eh the grey pattern withou with the long rectangle,
21,F_uncv_19_01.wav,the hexagon shape,
21,F_uncv_20_01.wav,thee pattern with the diagonal line,
21,F_uncv_21_02.wav,ehh the mountain shapes,
21,F_uncv_22_03.wav,thee wiggly shape,
21,F_uncv_23_01.wav,the greeey shape with the stars,
21,F_uncv_24_01.wav,thee big grey pattern with the boomerang going,CUTOFF
21,Y_uncv_13.wav,umm the grey fence,
21,Y_uncv_14.wav,emm the grey pattern with the m on the bottom,
21,Y_uncv_15.wav,um a grey pattern with lots of circles,
21,Y_uncv_16.wav,eh the grey diamond pattern,
21,Y_uncv_17.wav,the hexagon shape,
21,Y_uncv_18.wav,thee grey pattern with the long grey the trian the rectangle sorry,
21,Y_uncv_19.wav,thee hexagon shape,
21,Y_uncv_20.wav,emm thee pattern with the diagonal line,
21,Y_uncv_21.wav,eh the grey shape that looks like mountains,
21,Y_uncv_22.wav,thee wiggly shape,
21,Y_uncv_23.wav,eh a grey shape with stars in it,
21,Y_uncv_24.wav,eh thee grey pattern that’s got like a white boomerang going through it,
22,F_uncv_13_02.wav,grey xylophone,
22,F_uncv_14_03.wav,eh grey shape with the two things out of the bottom,
22,F_uncv_15_01.wav,bunch of grey circles,
22,F_uncv_16_02.wav,grey shape with the diamond,
22,F_uncv_17_02.wav,hexagon shape,
22,F_uncv_18_02.wav,grey shape with a stake,
22,F_uncv_19_01.wav,grey hexagons,
22,F_uncv_20_03.wav,uh thee alternating grey shape,
22,F_uncv_21_03.wav,grey triangles,
22,F_uncv_22_01.wav,two hexagons in a squiggle,
22,F_uncv_23_02.wav,umm grey shapeless stars,
22,F_uncv_24_01.wav,uh grey shape with a small piece out of the middle,
22,Y_uncv_13.wav,grey xylophone,
22,Y_uncv_14.wav,um grey shape with two pieces cut out of the bottom,
22,Y_uncv_15.wav,um grey shape that’s a bunch of circles,
22,Y_uncv_16.wav,grey shape with a diamond in the middle,
22,Y_uncv_17.wav,um the hexagon shape,
22,Y_uncv_18.wav,uh grey shape on a stake,
22,Y_uncv_19.wav,aa grey shape with hexagons,
22,Y_uncv_20.wav,a grey shape alternating on either side of a straight line,
22,Y_uncv_21.wav,um grey shape with triangles,
22,Y_uncv_22.wav,grey shape that’s two hexagons connected by a squiggle,
22,Y_uncv_23.wav,a grey shape with stars,
22,Y_uncv_24.wav,a grey shape with a thin piece cut out of the middle,
23,F_uncv_13_01.wav,graph shape,
23,F_uncv_14_03.wav,the funny shape with the ears at the bottom,
23,F_uncv_15_02.wav,the shape with the five circles and the ,CUTOFF
23,F_uncv_16_02.wav,the shape like a z,
23,F_uncv_17_01.wav,the shape with a tap at the end,
23,F_uncv_18_03.wav,the face shape with the crown on the top,
23,F_uncv_19_02.wav,the hexagon and pentagon shapes,
23,F_uncv_20_03.wav,the shape like lots of u's,
23,F_uncv_21_02.wav,triangle shapes,
23,F_uncv_22_03.wav,eh squiggly line shape,
23,F_uncv_23_02.wav,the shape with a star in the middle,
23,F_uncv_24_01.wav,rounded shape with a spike,
23,Y_uncv_13.wav,graph shape,
23,Y_uncv_14.wav,thee funny shape with the ears at the bottom,
23,Y_uncv_15.wav,the five circles with lots of little ones,
23,Y_uncv_16.wav,um a shape that’s like a z backwards,
23,Y_uncv_17.wav,a hexagon shape with a tap,
23,Y_uncv_18.wav,um the shape its like a crown on the top and a face reflected back on itself,
23,Y_uncv_19.wav,the shapes like pentagons,
23,Y_uncv_20.wav,the shape like a lot of u's ,
23,Y_uncv_21.wav,triangle shapes,
23,Y_uncv_22.wav,a squiggly line shhape two ends,
23,Y_uncv_23.wav,the shape with a star in the middle,
23,Y_uncv_24.wav,the shape with a circle with a spike through it,
24,F_uncv_13_03.wav,em signs that are all connected like a wifi sign,
24,F_uncv_14_03.wav,ehh a shape and its jagged on either side and its got cuts out the bottom of it,
24,F_uncv_15_01.wav,eh dots and theres clusters in the middle of them,
24,F_uncv_16_03.wav,shapes with a diamond cut out the middle,
24,F_uncv_17_01.wav,a shape with another shape coming off of it,
24,F_uncv_18_01.wav,a shape that looks like a mask on a stick,
24,F_uncv_19_03.wav,eh a shape that looks like its bending down to get something,
24,F_uncv_20_01.wav,eh four shapes on one side and lots of little shapes on the other side,
24,F_uncv_21_02.wav,ehh shape that looks like its mountains,
24,F_uncv_22_03.wav,ehh two shapes with a ssquiggle in the middle,
24,F_uncv_23_02.wav,ehhh a shape that looks like its boxing,
24,F_uncv_24_02.wav,eh a shape with a paper plane stuck in the middle,"almost says something beginning with ""fl"" before plane"
24,Y_uncv_13.wav,eh shapes that are all connected like a wifi sign,
24,Y_uncv_14.wav,a shape that’s jagged on either side and its got two cut out bits at the bottom,
24,Y_uncv_15.wav,dots that are all connected and theres cu clusters in the middle of it,UF
24,Y_uncv_16.wav,shapes and its got a diamond cut out the middle,
24,Y_uncv_17.wav,emm a shape with another shape coming off of it,
24,Y_uncv_18.wav,aaa shape that looks like it’s a mask on a stick,
24,Y_uncv_19.wav,a shape that looks like its bending over,
24,Y_uncv_20.wav,ehh its four shapes on one side and lots of little shapes on the other side,
24,Y_uncv_21.wav,shapes that looks like its mountains,
24,Y_uncv_22.wav,ehh its two shapes with a curve in the middle,
24,Y_uncv_23.wav,ehh it’s a shape that looks like its boxing,
24,Y_uncv_24.wav,aaa shape with a paper plane stuck in the middle,
25,F_uncv_13_01.wav,the rectangles,
25,F_uncv_14_01.wav,ehh the repeated lines again,CUTOFF
25,F_uncv_15_03.wav,eh the circles again,
25,F_uncv_16_02.wav,eh the square in the middle,
25,F_uncv_17_01.wav,eh the octagon,
25,F_uncv_18_02.wav,eh the shapes of rectan rectangle at the bottom again,
25,F_uncv_19_01.wav,eh the octagons again,
25,F_uncv_20_03.wav,the shapes been cut in half,
25,F_uncv_21_01.wav,the triangles,
25,F_uncv_22_02.wav,eh two octagons,
25,F_uncv_23_03.wav,the stars again,
25,F_uncv_24_01.wav,the two circles,
25,Y_uncv_13.wav,eh rectangles getting gradually smaller,
25,Y_uncv_14.wav,eh kinda like eh repeated lines then with a circle at the bottom kinda cut out,
25,Y_uncv_15.wav,it’s eh lots of circles with kinda circles eh larger circles one in the middle and two underneath it and two above it,
25,Y_uncv_16.wav,the shapes which have a square in the middle,
25,Y_uncv_17.wav,eh an octagon with eh shapes coming out it to the right,
25,Y_uncv_18.wav,eh shapes with a rectangle kinda verti is it vertically at the bottom,
25,Y_uncv_19.wav,eh it’s a kinda bunch of shapes but its eh mainly octagons on the outside of it,
25,Y_uncv_20.wav,the shapes which have been cut in half,
25,Y_uncv_21.wav,the shapes which are mainly triangles,
25,Y_uncv_22.wav,eh two octagons with a kinda squiggly line in between it,
25,Y_uncv_23.wav,eh its eh shapes but with ss eh stars in it,UF
25,Y_uncv_24.wav,its eh kinda two large circles ish circle shapes em with cut eh a bit cut out of it,
26,F_uncv_13_02.wav,geometric shape with rectangles,
26,F_uncv_14_03.wav,eh the geometric shape that’s a bit like a headdress,
26,F_uncv_15_02.wav,the circles geometric shape,
26,F_uncv_16_01.wav,the geometric shape with the lines and the squares,
26,F_uncv_17_02.wav,a hexagon with an arm,
26,F_uncv_18_03.wav,eh the sor dog shaped head on a stick,
26,F_uncv_19_02.wav,eh geometric shape with lots of hexagons,
26,F_uncv_20_02.wav,sort of trill geometric shape,
26,F_uncv_21_02.wav,the mountain geometric shape,
26,F_uncv_22_03.wav,a geometric shape with two hexagons,
26,F_uncv_23_01.wav,the geometric shape with the star in the middle,
26,F_uncv_24_02.wav,ehh the geometric blob shape with white triangle,
26,Y_uncv_13.wav,eh geometric shape with rectangles,
26,Y_uncv_14.wav,eh the geometric shape like a headdress,
26,Y_uncv_15.wav,the geometric shape with the circles,
26,Y_uncv_16.wav,the geometric shape with the four squares,
26,Y_uncv_17.wav,a hexagon with an arm shape,
26,Y_uncv_18.wav,eh the sort of dog head on a stick,
26,Y_uncv_19.wav,eh geometric shape with lots of hexagons,
26,Y_uncv_20.wav,sort of trill shape geometric shape,
26,Y_uncv_21.wav,the mountain geometrical shapes,
26,Y_uncv_22.wav,a hexagon eh geometric shape with two hexagons sorry,CUTOFF but think it was sorry
26,Y_uncv_23.wav,eh the geometric shape with a star in the middle,
26,Y_uncv_24.wav,eh geometric blob shape with the triangles in the middle,
27,F_uncv_13_02.wav,gradual lines eh getting bigger,
27,F_uncv_14_01.wav,spiked curve inward shape,
27,F_uncv_15_01.wav,loads of dots going to v,??
27,F_uncv_16_03.wav,tri eh diamond with squares at the side,
27,F_uncv_17_02.wav,shape that goes to the and the kinda hexagon to up to the side with spikes,
27,F_uncv_18_02.wav,jaggy top flower thing,
27,F_uncv_19_01.wav,he eh hexagon shapes,
27,F_uncv_20_01.wav,foot print shapes,
27,F_uncv_21_02.wav,glacier shapes,
27,F_uncv_22_01.wav,ehh rectangular thing that ends in the spiral,
27,F_uncv_23_02.wav,star shape with the circles,
27,F_uncv_24_03.wav,circular shape with white insert,
27,Y_uncv_13.wav,gradual lines getting bigger,
27,Y_uncv_14.wav,spiked inward curve shape,
27,Y_uncv_15.wav,eh loads of dots going to a v,
27,Y_uncv_16.wav,eh diamond with squares at the side,
27,Y_uncv_17.wav,em hexagon shape that goes up to the side like a video camera with spikes,
27,Y_uncv_18.wav,jagged eh flower thing,
27,Y_uncv_19.wav,loads of hexagon shapes yeah,
27,Y_uncv_20.wav,foot print shapes,
27,Y_uncv_21.wav,glacier shaped spike,
27,Y_uncv_22.wav,em rectangular shape with point sides and then the squiggle,
27,Y_uncv_23.wav,star shape with circles,
27,Y_uncv_24.wav,em circles with eh white insert,
28,F_uncv_13_03.wav,eh rectangles getting smaller,
28,F_uncv_14_02.wav,a kind of mask shape its like a a square with circles cut out of it at the bottom and its half circles on the side,
28,F_uncv_15_03.wav,um lots of small circles uhh like going inward towards the bottom with eh big circles between them,
28,F_uncv_16_02.wav,em sor angled squares in each corner eh connected by like a bigger square in the middle without eh with like the centre of it taken out its at an angle,
28,F_uncv_17_03.wav,hexagon with um a handle thing coming out of it,
28,F_uncv_18_03.wav,a jesters staff,
28,F_uncv_19_02.wav,uhh hexagons arranged in the shape of a person falling,
28,F_uncv_20_01.wav,um like ovals fragmented,
28,F_uncv_21_02.wav,eh triangles arranged like trees,
28,F_uncv_22_02.wav,two hexagons like intersected by a squiggly line,
28,F_uncv_23_03.wav,um stars with shells coming out of them,
28,F_uncv_24_01.wav,eh two ovals with em triangles cut out the middle,
28,Y_uncv_13.wav,eh rectangles sort of decending in size,
28,Y_uncv_14.wav,eh a mask shape that’s got circles cut out the bottom and its like a a square with half circles on the side,
28,Y_uncv_15.wav,eh lots of small circles going in towards the bottom with like big circles in between them,
28,Y_uncv_16.wav,uh sq likes theres like a square in each corner with um a middle square with the centre missing,
28,Y_uncv_17.wav,eh a hexagon with like eh rectangles coming out of it wh,CUTOFF
28,Y_uncv_18.wav,the jesters staff,
28,Y_uncv_19.wav,a hexagons arranged in the shape of a person falling,
28,Y_uncv_20.wav,eh ovals fragmented,
28,Y_uncv_21.wav,triangles arranged to look like trees,
28,Y_uncv_22.wav,eh two hexagons with a squiggly bit connecting them,
28,Y_uncv_23.wav,eh stars with shell shapes coming out of them,
28,Y_uncv_24.wav,eh two ovals intersected with triangles cut out of the middle,
29,F_uncv_13_01.wav,rectangles decreasing in size,
29,F_uncv_14_03.wav,this is the grey shape with the circle and the indents in the side,
29,F_uncv_15_03.wav,the circles meshing together,
29,F_uncv_16_01.wav,the grey shape with the diamond in the middle and the squares on the end,
29,F_uncv_17_02.wav,the hexagon with the shape sticking out of it,
29,F_uncv_18_02.wav,the grey thing with sharp triangles on top of a poll,
29,F_uncv_19_01.wav,this is a grey hexagon shape,
29,F_uncv_20_02.wav,the ice lollies with the semi-circles,
29,F_uncv_21_03.wav,the shape made up of triangles,
29,F_uncv_22_03.wav,the hexagons joined together by the squiggly line,
29,F_uncv_23_03.wav,the stars with the shells at the end of them,
29,F_uncv_24_03.wav,the grey shape with the really thin triangles cut out from it,
29,Y_uncv_13.wav,its rectangles decreasing in size,
29,Y_uncv_14.wav,this is a grey shape its flat at the top and its got little triangle indents along the sides and at the bottom theres like a hole where theres like a circle and a sort of bit of a circle cut out,
29,Y_uncv_15.wav,the circles meshing together,
29,Y_uncv_16.wav,this is a grey shape that’s got a diamond in the middle and squares at the ends at the top and the bottom,
29,Y_uncv_17.wav,this is a grey hexagon with a shape that’s sticking ninety degrees out and then ninety degrees again up,
29,Y_uncv_18.wav,a grey thing with sharp triangles at the top on top of a poll,
29,Y_uncv_19.wav,this is a grey hexagon shape that looks kinda like a man,
29,Y_uncv_20.wav,these look like grey ice lollies that are joined together with semi-circles,
29,Y_uncv_21.wav,the shape made up of triangles,
29,Y_uncv_22.wav,two grey hexagons joined together by a squiggly line,
29,Y_uncv_23.wav,the stars with shells at the edge of them,
29,Y_uncv_24.wav,this is a grey shape with ss thin triangles cut out from it,UF
30,F_uncv_13_01.wav,fence posts,
30,F_uncv_14_02.wav,hair,
30,F_uncv_15_02.wav,splodgy things,
30,F_uncv_16_03.wav,eh parollelograms,
30,F_uncv_17_03.wav,hexagon,
30,F_uncv_18_01.wav,eh staff thing,
30,F_uncv_19_01.wav,hexagony thing,
30,F_uncv_20_02.wav,shovels,
30,F_uncv_21_01.wav,mountains,
30,F_uncv_22_01.wav,squiggly line hexagon thing,
30,F_uncv_23_01.wav,ehh three stars,
30,F_uncv_24_01.wav,the thing with the triangles again,
30,Y_uncv_13.wav,the fence posts,
30,Y_uncv_14.wav,the the sort of thing that looks like cartoon hair its got like a wee hairline with a flick in the middle,
30,Y_uncv_15.wav,eh thing that looks like lots of dots with little splodges on it,
30,Y_uncv_16.wav,parallelogrammy triangle thing,
30,Y_uncv_17.wav,the hexagon,
30,Y_uncv_18.wav,it’s a sort of staff thing with the jesters hat on it so long,CUTOFF
30,Y_uncv_19.wav,eh hexagon thing,
30,Y_uncv_20.wav,the thing that looks kinda like a row of shovels,
30,Y_uncv_21.wav,the thing that looks kinda like a mountain range,
30,Y_uncv_22.wav,hexagony thing with squiggly line,
30,Y_uncv_23.wav,three stars,CHECK
30,Y_uncv_24.wav,the sort of weird roundish shape that’s got two triangles two white triangles in the middle,
31,F_uncv_13_02.wav,the bar graph silhouette,
31,F_uncv_14_02.wav,em silhouette with the two shapes cut out the bottom of it,
31,F_uncv_15_02.wav, silhouette with all the dots,
31,F_uncv_16_02.wav,and it’s the silhouette with the the squinty squares in the corner,
31,F_uncv_17_02.wav,the hexagon silhouette,
31,F_uncv_18_01.wav,and the totem poll triangular thing on a stick,
31,F_uncv_19_01.wav,emm the shape with the hexagons,
31,F_uncv_20_01.wav,the silhouette on the line facing each other,
31,F_uncv_21_03.wav,theee silhouette that looks like a mountain range,
31,F_uncv_22_02.wav,the silhouette with the skinny bit in middle,
31,F_uncv_23_03.wav,and the fancier silhouette with the two circles poking out towards the right,
31,F_uncv_24_01.wav,the silhouette with a cut in it,
31,Y_uncv_13.wav,em the silhouette of what looks like a bar graph that’s going down towards the right,
31,Y_uncv_14.wav,thee silhouette with the two shapes cut out the bottom of it,
31,Y_uncv_15.wav,the silhouette with all the dots,
31,Y_uncv_16.wav,the silhouette with the squinty cor the squinty squares in the corner,
31,Y_uncv_17.wav,the silhouette with a hexagon in it,
31,Y_uncv_18.wav,em it’s a silhouette with a little traingular thing it looks like the top of a totem poll its on a stick,
31,Y_uncv_19.wav,the silhouette with the hexagons,
31,Y_uncv_20.wav,the cylindrical silhouette on the line,
31,Y_uncv_21.wav,thee silhouette that looks like a mountain range,
31,Y_uncv_22.wav,the silhouette with a skinny bit in the middle,
31,Y_uncv_23.wav,em the fancier silhouette with the two circuly bits towards the right hand side,
31,Y_uncv_24.wav,the silhouette with the cut in it,
32,F_uncv_13_02.wav,fence,
32,F_uncv_14_02.wav,the bear claw,
32,F_uncv_15_01.wav,the paper basket shape,
32,F_uncv_16_02.wav,the arrows with the boxes again,
32,F_uncv_17_01.wav,the shape with the hexagon and the tap,
32,F_uncv_18_01.wav,the crown on the stick shape,
32,F_uncv_19_01.wav,the hexagon man,
32,F_uncv_20_03.wav,eh the finger shape thing,
32,F_uncv_21_01.wav,the moutain shape,
32,F_uncv_22_03.wav,the hexagon squiggle,
32,F_uncv_23_02.wav,em the mystery shape,CUTOFF
32,F_uncv_24_01.wav,the cracking egg shape,
32,Y_uncv_13.wav,eh the like descending fence,
32,Y_uncv_14.wav,its eh greyed out shape kinda like a claw,
32,Y_uncv_15.wav,the paper basket shape,
32,Y_uncv_16.wav,the arrows with the squares,
32,Y_uncv_17.wav,it’s a shape which is a hexagon with like a tap fosset,
32,Y_uncv_18.wav,its like a crown on a stick shape,
32,Y_uncv_19.wav,eh its like a hexagon shape man,
32,Y_uncv_20.wav,em oh sure its like finger like kind of greyed out shapes on both sides of the line,
32,Y_uncv_21.wav,the mountain shape,
32,Y_uncv_22.wav,the hexagon squiggle,
32,Y_uncv_23.wav,ehh the shape with the gloves,
32,Y_uncv_24.wav,eh the cracking egg shape,
33,F_uncv_13_01.wav,vertical lines,
33,F_uncv_14_03.wav,the strange symmetrical shape,
33,F_uncv_15_02.wav,the circles,
33,F_uncv_16_01.wav,symmetrical shape with the squares,
33,F_uncv_17_01.wav,hexagon,
33,F_uncv_18_03.wav,the symmetrical shape,
33,F_uncv_19_02.wav,the hexagons,
33,F_uncv_20_02.wav,eh the oval shapes again,
33,F_uncv_21_02.wav,the triangles,
33,F_uncv_22_03.wav,the two hexagons connected,
33,F_uncv_23_03.wav,em strange shapes joined together,
33,F_uncv_24_01.wav,the two strange shapes,
33,Y_uncv_13.wav,the vertical lines,
33,Y_uncv_14.wav,em a strange shape that’s almost symmetrical theres,CUTOFF
33,Y_uncv_15.wav,em lots of circles together,
33,Y_uncv_16.wav,symmetrical shape with the squares,
33,Y_uncv_17.wav,a hexagon,
33,Y_uncv_18.wav,the symmetrical shape with the crown on top,
33,Y_uncv_19.wav,the hexagons joined together,
33,Y_uncv_20.wav,em its like a series of like weird sort of oval shapes almost look like they’ve been cut in half,CHECK
33,Y_uncv_21.wav,the triangles put together,
33,Y_uncv_22.wav,two hexagons connected by a line,
33,Y_uncv_23.wav,emm strange shapes joined together theres a star theres a few circles,
33,Y_uncv_24.wav,eh the two strange shapes connected together it looks sort of like two distorted circles,WO
34,F_uncv_13_01.wav,eh lines going into the distance,
34,F_uncv_14_03.wav,a shape with two bits cut out the bottom,
34,F_uncv_15_01.wav,a shape with lots of dots,
34,F_uncv_16_02.wav,a diamond shape with squares,
34,F_uncv_17_03.wav,a shape with a line coming off,CUTOFF
34,F_uncv_18_01.wav,eh spikey topped poll shape,
34,F_uncv_19_01.wav,angualr shapes with a wee nose,
34,F_uncv_20_02.wav,a line with shapes on either side,
34,F_uncv_21_01.wav,a mountaneous shape,
34,F_uncv_22_02.wav,two shapes with a wavy line between them,
34,F_uncv_23_02.wav,a shape with a star in the middle,
34,F_uncv_24_02.wav,aaa blob with something cut out of the middle,
34,Y_uncv_13.wav,ehhh lines going into the distance,
34,Y_uncv_14.wav,a shape with two but cut out the bottom,
34,Y_uncv_15.wav,eh shape with lots of dots in a row,
34,Y_uncv_16.wav,aaa diamond shape with squares,
34,Y_uncv_17.wav,a shape with a line coming from it,
34,Y_uncv_18.wav,a shape that’s got something spikey on top of a poll,
34,Y_uncv_19.wav,angular shapesss clumped together,
34,Y_uncv_20.wav,a line with shapes on either side,
34,Y_uncv_21.wav,a mountaneous shape,
34,Y_uncv_22.wav,eh two shapes with connected by a wavy line,
34,Y_uncv_23.wav,eh a sst shape with a star in the middle,UF
34,Y_uncv_24.wav,a blob with something cut out the middle,
35,F_uncv_13_02.wav,fence,
35,F_uncv_14_03.wav,that shape with the lines cut out,
35,F_uncv_15_01.wav,the wee dots in a row again,
35,F_uncv_16_01.wav,eh the shape I just realised theres been two there with st eh squares around the side I'm sorry eh the one that’s not got the circle the one that’s got the it looks like a square side on square in the middle and squares on the side,
35,F_uncv_17_03.wav,the dragon,
35,F_uncv_18_02.wav,the holdy thing with the points,
35,F_uncv_19_01.wav,the hexagon shape,
35,F_uncv_20_03.wav,the shapes going up in a diagonal,
35,F_uncv_21_03.wav,the mountain shape,
35,F_uncv_22_03.wav,the shape with squiggly bit,
35,F_uncv_23_02.wav,thee shape that’s got stars on it,
35,F_uncv_24_01.wav,the shape that’s got the thing cut out the middle,
35,Y_uncv_13.wav,the fence,
35,Y_uncv_14.wav,the shape with the sides cut out and the flat bit at the top,
35,Y_uncv_15.wav,the wee pattern that’s got loads of wee dots in a row,
35,Y_uncv_16.wav,the shape with the like side on square in the middle,
35,Y_uncv_17.wav,the shape that’s sorta like a hexagon,
35,Y_uncv_18.wav,the thing with the two points and the holdy thing,
35,Y_uncv_19.wav,the hexagony shape the grey,CUTOFF
35,Y_uncv_20.wav,the shapes going up in a diagonal way,
35,Y_uncv_21.wav,the mountian shape thing,
35,Y_uncv_22.wav,the shape with the squiggly bit in the middle,
35,Y_uncv_23.wav,a weird shape with stars it looks like it,
35,Y_uncv_24.wav,the shape that’s got the bit cut out in the middle,
36,F_uncv_13_01.wav,eh connected lines,
36,F_uncv_14_01.wav,a grey shape with two white semi-circles,
36,F_uncv_15_01.wav,grey dots in the form of a chessboard,
36,F_uncv_16_02.wav,ehh four squares connected by the central square,
36,F_uncv_17_02.wav,eh square shaped giraffe,
36,F_uncv_18_03.wav,ehhhm two lines backwards,
36,F_uncv_19_03.wav,hexagons,
36,F_uncv_20_03.wav,em li a line with semi-ovals on either side,UF
36,F_uncv_21_01.wav,eh triangle shapes from a mountain,
36,F_uncv_22_02.wav,two pentagons connected by a river,
36,F_uncv_23_03.wav,eh chicken star with stars,
36,F_uncv_24_02.wav,em a grey oval with a white chunk missing,
36,Y_uncv_13.wav,connected lines,
36,Y_uncv_14.wav,eh a grey shape with two semi white semi circles,
36,Y_uncv_15.wav,grey shapes in the form of a chessboard,
36,Y_uncv_16.wav,four squares connected by a lopsided central square,
36,Y_uncv_17.wav,a square shaped giraffe,
36,Y_uncv_18.wav,eh two lines backwards,
36,Y_uncv_19.wav,eh hexagons,
36,Y_uncv_20.wav,a line with semi-ovals on either side,
36,Y_uncv_21.wav,a triangleee shape in a  mountain triangles as a mountain,
36,Y_uncv_22.wav,two pentagons connected by a river,
36,Y_uncv_23.wav,aaa chicken shape a grey chicken shape with stars,CUTOFF
36,Y_uncv_24.wav,emmm a grey oval with a white chunk missing,
37,F_uncv_13_02.wav,eh shapes with rectangles,
37,F_uncv_14_01.wav,eh a shape with zig-zags on the sides,
37,F_uncv_15_02.wav,a shape that looks like it holds your pop corn in it,
37,F_uncv_16_01.wav,eh a shape with a diamond in the middle,
37,F_uncv_17_03.wav,eh a shape with a hexagon with something coming out of it,
37,F_uncv_18_01.wav,eh shape that makes a w on the top,
37,F_uncv_19_03.wav,ehh a shape of hexagons,
37,F_uncv_20_01.wav,emm little oval shaded half ovals shaded in,
37,F_uncv_21_03.wav,eh triangular shape,CUTOFF
37,F_uncv_22_03.wav,emmm shape with two hexagons joined together,
37,F_uncv_23_03.wav,eh shape with stars in it,
37,F_uncv_24_02.wav,a shape eh kin coloured in with a stripe down the middle and right,UF
37,Y_uncv_13.wav,eh shapes with rectangles,
37,Y_uncv_14.wav,a shape with zig-zags on the side,CUTOFF
37,Y_uncv_15.wav,ehh looks a shape that looks like it holds your pop corn,
37,Y_uncv_16.wav,emm a shape with a diamond in the middle,
37,Y_uncv_17.wav,eh a hexagon with a shape coming out of it,
37,Y_uncv_18.wav,eh a shape that makes a w on the top,
37,Y_uncv_19.wav,emm a shape with hexagons joined together,
37,Y_uncv_20.wav,emm sort of shapes that look like half ovals shaded in,
37,Y_uncv_21.wav,eh triangular shapes,
37,Y_uncv_22.wav,eh a shape with two hexagons joined together,
37,Y_uncv_23.wav,eh a shape with stars in it,
37,Y_uncv_24.wav,eh shape that’s sort of st a strange coloured in circle with a white bit down the middle,UF
38,F_uncv_13_02.wav,eh bar graph,
38,F_uncv_14_02.wav,ehh that same shape again,
38,F_uncv_15_01.wav,dots,
38,F_uncv_16_02.wav,emm the the shape with the four squares and the diamond in the middle,
38,F_uncv_17_03.wav,eh hexagon,
38,F_uncv_18_02.wav,eh that shape again,
38,F_uncv_19_02.wav,eh the shape again,
38,F_uncv_20_01.wav,eh the bombs,
38,F_uncv_21_03.wav,eh mountains,
38,F_uncv_22_02.wav,eh the two the two hexagons with the squiggly thing,
38,F_uncv_23_03.wav,eh the star shape again,
38,F_uncv_24_01.wav,the same shape,
38,Y_uncv_13.wav,bar graph,
38,Y_uncv_14.wav,em the same shape I was describing earlier,
38,Y_uncv_15.wav,a shape that’s a bunch of dots,
38,Y_uncv_16.wav,it’s a shape with four squares at each corner and a diamond in the middle,
38,Y_uncv_17.wav,eh its like a hexagon with a little thing sticking out,
38,Y_uncv_18.wav,eh the sss the same shape,UF
38,Y_uncv_19.wav,the same shape that I was describing earlier with the hexagons,
38,Y_uncv_20.wav,eh it’s a shape that looks like bombs that are falling from the sky,
38,Y_uncv_21.wav,eh the mountains again,
38,Y_uncv_22.wav,it’s a shape with like two stretched hexagons with a wee squiggly line in between,
38,Y_uncv_23.wav,it’s a shape it looks its got a star in the middle and it looks like a boxing glove sticking beside ,CUTOFF
38,Y_uncv_24.wav,eh the same shape from earlier it’s the one with the circles and the white triangles in the middle,WO
39,F_uncv_13_03.wav,barss,CUTOFF
39,F_uncv_14_02.wav,eh the spikey shape,
39,F_uncv_15_03.wav,eh dots,
39,F_uncv_16_02.wav,its eh diagonal shape with the four squares,
39,F_uncv_17_02.wav,the donkey shape,
39,F_uncv_18_02.wav,em spike with pole,
39,F_uncv_19_01.wav,eh hexagonal shapes,
39,F_uncv_20_03.wav,spade shapes,
39,F_uncv_21_03.wav,cone shapes,
